ID,Class_CN,Chinese_name_COL_China_2026,Scientific_name_COL_China_2026,Chinese_name_as_published,Scientific_name_as_published,Reported_rank,OrderCN_COL_China_2026,OrderLA_COL_China_2026,FamilyCN_COL_China_2026,FamilyLA_COL_China_2026,GenusCN_COL_China_2026,GenusLA_COL_China_2026,Taxon_match_method,Taxon_match_note,Original_distribution,New_distribution_province,Province_basis,Discovery_sites,Longitude,Latitude,Coordinate_basis,Altitude_raw,Altitude_m,Discovery_date,Discovery_date_raw,Habitat_category,Habitat_raw,Evidence_type,Voucher,Record_type,Record_type_basis,Duplicate_group,IUCN_RED_LIST,CHINA_RED_LIST,China_Protection_Class,Endemic_to_China,Source_citation,Source_publication_year,Source_authors,Source_journal,DOI,Source_row
133,两栖纲,六盘齿突蟾,Scutiger liupanensis,六盘齿突蟾,Scutiger liupanensis,种,无尾目,Anura,角蟾科,Megophryidae,齿突蟾属,Scutiger,拉丁名精确,,"宁夏六盘山自然保护区的二龙河、梁殿峡沟和香水河上段(泾源县境内),海拔1900–2500 m",甘肃,原表标注,通化乡黄叶沟、永宁乡葛家洞,106.2353,35.3639,原文报道坐标,2360,2360.0,2012-07-23,2012年7月23日-8月3日,混合生境（溪流/河流+海滨/海洋）,海拔2200 m以上的山涧小溪流,标本,GZ20120701、GZ20120702,新纪录,原表标注,,,,,,孙呈祥、龚大洁、孙立新、陈暅、任雅楠 (2013) 动物学杂志,2013,孙呈祥、龚大洁、孙立新、陈暅、任雅楠,动物学杂志,,389
134,爬行纲,若尔盖锦蛇,Elaphe zoigeensis,若尔盖锦蛇,Elaphe zoigeensis,种,有鳞目,Squamata,游蛇科,Colubridae,锦蛇属,Elaphe,拉丁名精确,,四川阿坝藏族羌族自治州若尔盖县,甘肃,原表标注,迭部县城附近,103.2333,34.05,原文报道坐标,2586,2586.0,2018-08-19,2018年8月19日,灌丛/草地,向阳、干燥的灌丛下石堆,标本,IVPP OV2672,新纪录,原表标注,,,,,,史静耸、姜中文、赵伟、石岳 (2019) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.201905020,2019,史静耸、赵伟,动物学杂志 Chinese Journal of Zoology,10.13859/j.cjz.201905020,390
135,两栖纲,乐东蟾蜍,Ingerophrynus ledongensis,乐东蟾蜍,Bufo ledongensis,种,无尾目,Anura,蟾蜍科,Bufonidae,棱顶蟾属,Ingerophrynus,中文名精确,,海南省尖峰岭、吊罗山、霸王岭,广东,原表标注,天井山林区,113.05,24.7167,原文报道坐标,650,650.0,2009-07,2009年7月,森林,常绿阔叶林下,标本,SCIEA-A-A-2009-001、SCIEA-A-A-2009-002,新纪录,原表标注,,,,,,龚世平、王力军、廖广桥、杨昌腾 (2011) 动物学杂志,2011,龚世平、王力军、廖广桥、杨昌腾,动物学杂志,,403
136,两栖纲,长肢林蛙,Rana longicus,长肢林蛙,Rana longicrus,种,无尾目,Anura,蛙科,Ranidae,蛙属,Rana,中文名精确,,台湾北部、中部和西部地区,广东,原表标注,广东古田省级自然保护区,114.7833,23.0833,原文报道坐标,250,250.0,2011-10,2011年10月,森林,常绿阔叶林内,标本,,新纪录,原表标注,,,,,,胡诗佳、翁锦泅、李东洋、周鹏、龚世平 (2012) 动物学杂志,2012,胡诗佳、翁锦泅、李东洋、周鹏、龚世平,动物学杂志,,404
137,爬行纲,刘氏链蛇(刘氏白环蛇),Lycodon liuchengchaoi,刘氏链蛇,Lycodon liuchengchaoi,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,四川、陕西、安徽、浙江,广东,原表标注,车八岭国家级自然保护区,114.1511,24.6747,原文报道坐标,330,330.0,2015-07-22,2015年7月22日,森林,原始季雨林区,标本,HUM20180001,新纪录,原表标注,,,,,,彭丽芳、拉琼、张新旺、张亮、黄松 (2018) 动物学杂志 10.13859/j.cjz.201805018,2018,彭丽芳、拉琼、张新旺、张亮、黄松,动物学杂志,10.13859/j.cjz.201805018,405
138,爬行纲,尖喙蛇(尖喙绿锦蛇),Gonyosoma boulengeri,尖喙蛇,Rhynchophis boulengeri,种,有鳞目,Squamata,游蛇科,Colubridae,绿锦蛇属,Gonyosoma,中文名精确,,"我国广西、海南,国外见于越南北部",广东,原表标注,里洞镇洛洞村天露山北麓,112.2333,22.4869,原文报道坐标,429,429.0,2016-09-02,2016年9月2日,森林,南亚热带山地常绿阔叶林,标本,ZL-Gb-20160902-2,新纪录,原表标注,,,,,,彭丽芳、张勇、池鸿健、金爱军、张亮、黄松 (2017) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.201706015,2017,彭丽芳、张勇、池鸿健、金爱军、张亮、黄松,动物学杂志 Chinese Journal of Zoology,10.13859/j.cjz.201706015,406
139,两栖纲,背条跳树蛙,Chirixalus doriae,背条跳树蛙,Chirixalus doriae,种,无尾目,Anura,树蛙科,Rhacophoridae,跳树蛙属,Chirixalus,拉丁名精确,,云南省西部和南部地区(如景东、孟连、河口等县)以及海南省,广东,原表标注,徐闻县海安镇,110.2231,20.2789,原文报道坐标,1,1.0,2017-10,2017年10月,混合生境（湿地/静水水体+灌丛/草地）,水塘、灌木丛,标本,XW171001 ~ XW171006,新纪录,原表标注,,,,,,邓可、陈清华、朱弼成、杨悦、陈勤、崔建国 (2018) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.201803016,2018,邓可、陈清华、朱弼成、杨悦、陈勤、崔建国,动物学杂志 Chinese Journal of Zoology,10.13859/j.cjz.201803016,407
140,爬行纲,福清链蛇,Lycodon futsingensis,福清白环蛇,Lycodon futsingensis,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,福建省福清市、香港、湖南宜章、越南三岛国家公园、银山、老街、河静、广平,广东,原表标注,深圳梧桐山、南岭国家森林公园、车八岭国家级自然保护区、天井山林场,114.2038,22.5728,原文报道坐标,738,738.0,2004-05,2004年5月至2010年6月,森林,常绿阔叶林下,标本,,新纪录,原表标注,,,,,,张亮、蒋珂、胡平、遇宝成、彭波涌、唐小平、胡慧建 (2011) 动物学杂志,2011,张亮、蒋珂、胡平、遇宝成、彭波涌、唐小平、胡慧建,动物学杂志,,417
141,爬行纲,双线小头蛇,Oligodon bivirgatus,菱斑小头蛇,Oligodon bivirgatus,种,有鳞目,Squamata,游蛇科,Colubridae,小头蛇属,Oligodon,拉丁名精确,"中文名与拉丁名在名录中指向不同物种,请复核",,广东,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,,,龚世平、Markus Auer、张应扬、钟国方、曾锦东,,,418
142,爬行纲,越南烙铁头蛇,Ovophis tonkinensis,越南烙铁头蛇,Ovophis kinensis,种,有鳞目,Squamata,蝰科,Viperidae,烙铁头蛇属,Ovophis,中文名精确,,越南;后在中国海南吊罗山、广西金秀有记录,广东,原表标注,云开山自然保护区,111.1937,22.2736,原文报道坐标,1013,1013.0,2009-06,2009年6月,混合生境（溪流/河流+森林+人工生境）,阔叶林中公路与溪流交汇处一石块下,标本,,新纪录,原表标注,,,,,,张亮、韦启浪、蒋珂、遇宝成、唐小平、丁晓龙、胡慧建 (2011) 动物学杂志,2011,张亮、韦启浪、蒋珂、遇宝成、唐小平、丁晓龙、胡慧建,动物学杂志,,419
143,爬行纲,黑带腹链蛇,Hebius bitaeniatum,黑带腹链蛇,Amphiesma bitaeniata,种,有鳞目,Squamata,游蛇科,Colubridae,东亚腹链蛇属,Hebius,中文名精确,,"国外分布于缅甸北部喀钦山、北禅山及越南北部;国内此前仅见于云南西部的维西、贡山、盈江,南部的西双版纳和西北部的中甸",广东,原表标注,南岭国家级自然保护区大顶山管理站辖区(乳源县洛阳镇附近),112.8975,24.6997,原文报道坐标,1668,1668.0,2008-07,2008年7月,森林,常绿阔叶林,标本,,新纪录,原表标注,,,,,,龚世平、何兵、杨昌腾 (2009) 动物学杂志Chinese Journal of Zoology,2009,龚世平、何兵、杨昌腾,动物学杂志Chinese Journal of Zoology,,420
144,两栖纲,腹斑掌突蟾,Paramegophrys ventripunctatus,腹斑掌突蟾,Leptobrachella ventripunctata,种,无尾目,Anura,角蟾科,Megophryidae,掌突蟾属,Paramegophrys,中文名精确,,中国云南(勐腊、思茅、金平、景东)及越南北部,广西,原表标注,隆林县者浪乡坡合村,105.2242,24.7494,原文报道坐标,826,826.0,2021-05,2021年5月,混合生境（溪流/河流+森林）,常绿阔叶林下溪流周边,标本,Ylusyy0018、Ylusyy0019、Ylusyy0020、Ylusyy0021、Ylusyy0022,新纪录,原表标注,DUP054,,,,,吴志灵、赖洁玲、张廷瑞、白林壮、黄亮亮、郜二虎、贝永建 (2022) 动物学杂志 10.13859/j.cjz.202204016,2022,吴志灵、赖洁玲、张廷瑞、白林壮、黄亮亮、郜二虎、贝永建,动物学杂志,10.13859/j.cjz.202204016,424
145,两栖纲,荔波臭蛙,Odorrana liboensis,荔波臭蛙,Odorrana liboensis,种,无尾目,Anura,蛙科,Ranidae,臭蛙属,Odorrana,拉丁名精确,,,广西,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,莫秋妹、刘硕、陈慧、余国华、孙涛 (2022) 动物学杂志 10.13859/j.cjz.202206014,2022,莫秋妹、刘硕、陈慧、余国华、孙涛,,10.13859/j.cjz.202206014,425
146,爬行纲,云开脊蛇,Achalinus yunkaiensis,云开脊蛇,Achalinus yunkaiensis,种,有鳞目,Squamata,闪皮蛇科,Xenodermidae,脊蛇属,Achalinus,拉丁名精确,,广东西南部地区,广西,原表标注,高寨村,110.4833,25.85,原文报道坐标,400,400.0,2014-08,2014年8月,混合生境（溪流/河流+森林+灌丛/草地）,"小溪沟旁,溪边丛生较多低矮湿生植物和灌木,周边为竹林,植被丰富",标本,YBU14612,新纪录,原表标注,,,,,,喻敏、李科、刘芹、杨孔、吴亚勇、郭鹏 (2020) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.202006013,2020,喻敏、李珂、刘琴、杨孔、吴亚勇、郭鹏,动物学杂志 Chinese Journal of Zoology,10.13859/j.cjz.202006013,430
147,两栖纲,印支棱皮树蛙,Theloderma gordoni,印支棱皮树蛙,Theloderma gordoni,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,拉丁名精确,,,广西,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,徐宇浩、吴家祥、龚宴安、侯勉、梁晟铭、彭丽芳 (2024) 动物学杂志 10.13859/j.cjz.202424028,2024,徐宇浩、吴家祥、龚宴安、侯勉、梁晟铭、彭丽芳,,10.13859/j.cjz.202424028,431
148,两栖纲,雷山琴蛙,Nidirana leishanensis,雷山琴蛙,Nidirana leishanensis,种,无尾目,Anura,蛙科,Ranidae,琴蛙属,Nidirana,拉丁名精确,,,广西,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,黄忠、廖晓雯、莫运明 (2022) 动物学杂志 10.13859/j.cjz.202201009,2022,黄忠、廖晓雯、莫运明,,10.13859/j.cjz.202201009,435
149,爬行纲,越南烙铁头蛇,Ovophis tonkinensis,越南烙铁头蛇,Ovophis tonkinensis,种,有鳞目,Squamata,蝰科,Viperidae,烙铁头蛇属,Ovophis,拉丁名精确,,,贵州,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,徐宇浩、刘丹、韦海潇、龚宴安、黄松、彭丽芳 (2025) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.202424080,2025,徐宇浩、刘丹、韦海潇、龚宴安、黄松、彭丽芳,,10.13859/j.cjz.202424080,436
150,两栖纲,寒露林蛙,Rana hanluica,寒露林蛙,Rana hanluica,种,无尾目,Anura,蛙科,Ranidae,蛙属,Rana,拉丁名精确,,,贵州,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,陈继军、古定豪、侯德华、宋志红 (2017) 动物学杂志 10.13859/j.cjz.201701020,2017,陈继军、古定豪、侯德华、宋志红,,10.13859/j.cjz.201701020,437
151,爬行纲,昆明钝头蛇(黑钝头蛇),Pareas niger,昆明钝头蛇,Pareas niger,种,有鳞目,Squamata,钝头蛇科,Pareidae,钝头蛇属,Pareas,拉丁名精确,,云南昆明,贵州,原表标注,普安县,105.0186,25.7839,原文报道坐标,1636,1636.0,2020-08,2020年8月,混合生境（溪流/河流+农田/种植园+人工生境）,"农田和耕地边公路上,附近有溪沟及居民区",标本,MTPA20200811031、MTPA20200811032、MTPA20200811033,新纪录,原表标注,,,,,,杨桂平、李仕泽、刘京、王斌、李灿、魏刚 (2023) 动物学杂志 10.13859/j.cjz.202302013,2023,杨桂平、李世泽、刘静、王斌、李灿、韦刚,动物学杂志,10.13859/j.cjz.202302013,438
152,爬行纲,方花蛇,Archelaphe bella,方花蛇,Archelaphe bella,种,有鳞目,Squamata,游蛇科,Colubridae,方花蛇属,Archelaphe,拉丁名精确,,国外见于越南、缅甸;国内分布于湖南、福建、云南、广西、四川,贵州,原表标注,金顶景区,108.7197,27.8972,原文报道坐标,1153,1153.0,2018-04-13,2018年4月13日,,,标本,GZULIN20180413,新纪录,原表标注,,,,,,王娇娇、王丞、田宇、胡灿实、张明明、李仕泽、粟海军 (2019) 动物学杂志 10.13859/j.cjz.201901025,2019,王娇娇、苏宏杰,动物学杂志,10.13859/j.cjz.201901025,439
153,爬行纲,贡山链蛇,Lycodon gongshan,贡山白环蛇,Lycodon gongshan,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,,贵州,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,章铁睿、王欣格、朱启辉、黄汝怡、黄松 (2025) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.24255,2025,章铁睿、王欣格、朱启辉、黄汝怡、黄松,,10.13859/j.cjz.24255,440
154,两栖纲,峨眉角蟾,Xenophrys omeimontis,峨眉角蟾,Megophrys omeimontis,种,无尾目,Anura,角蟾科,Megophryidae,异角蟾属,Xenophrys,中文名精确,,四川峨眉、洪雅、合江和屏山等地海拔700–1500 m的山区,贵州,原表标注,赤水桫椤国家级自然保护区金沙沟片区,105.9978,28.4367,原文报道坐标,465,465.0,2019-05-18,2019年5月18日-19日,混合生境（溪流/河流+森林）,"溪沟边或步道旁,两侧树林茂密,溪边石头上",标本,CS20190518032、CS20190518033、CS20190518034、CS20190518035、CS20190518036、CS20190518038、CS20190518039、CS20190518040,新纪录,原表标注,,,,,,刘京、李仕泽、程彦林、魏刚、徐宁 (2020) 动物学杂志 10.13859/j.cjz.202001006,2020,刘京、李仕泽、程彦林、魏刚、徐宁,动物学杂志,10.13859/j.cjz.202001006,445
155,爬行纲,双全链蛇(双全白环蛇),Lycodon fasciatus,双全白环蛇,Lycodon fasciatus,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,福建、甘肃、广西、贵州、湖北、陕西、四川、浙江、云南、河南、安徽,湖南,原表标注,曾家湾-顶坪-联防哨所一带,110.4833,29.8333,原文报道坐标,900,900.0,2002-06,2002年6月至2008年8月,森林,阔叶林区,标本,,新纪录,原表标注,,,,,,康祖杰、杨道德、廖庆义 (2009) 动物学杂志,2009,康祖杰、杨道德、廖庆义,动物学杂志,,446
156,爬行纲,颈槽蛇(湖北颈槽蛇),Rhabdophis nuchalis,颈槽蛇,Rhabdophis nuchalis,种,有鳞目,Squamata,游蛇科,Colubridae,颈槽蛇属,Rhabdophis,拉丁名精确,,甘肃、广西(龙胜)、贵州(兴义)、湖北(宜昌、利川)、陕西、四川、香港、云南、西藏东南部,湖南,原表标注,曾家湾-顶坪-联防哨所一带,110.4833,29.8333,原文报道坐标,900,900.0,2002-06,2002年6月至2008年8月,森林,阔叶林区,标本,,新纪录,原表标注,,,,,,康祖杰、杨道德、廖庆义 (2009) 动物学杂志,2009,康祖杰、杨道德、廖庆义,动物学杂志,,447
157,爬行纲,黑头剑蛇,Sibynophis chinensis,黑头剑蛇,Sibynophis chinensis,种,有鳞目,Squamata,游蛇科,Colubridae,剑蛇属,Sibynophis,拉丁名精确,,,河北,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,,,孙晓煜、雷隽、丁利,,,448
158,爬行纲,大别山脊蛇,Achalinus dabieshanensis,大别山脊蛇,Achalinus dabieshanensis,种,有鳞目,Squamata,闪皮蛇科,Xenodermidae,脊蛇属,Achalinus,拉丁名精确,,,河南,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,DUP001,,,,,"刘清熔, 侯银梦, 陈卓, & 陈晓虹 (2024). 河南发现大别山脊蛇 动物学杂志, 59(6), 974-980 https://doi.org/10.13859/j.cjz.202424019",2024,刘清熔、侯银梦、陈卓、陈晓虹,,10.13859/j.cjz.202424019,449
159,爬行纲,刘氏链蛇(刘氏白环蛇),Lycodon liuchengchaoi,刘氏链蛇,Lycodon liuchengchaoi,种,有鳞目,Squamata,游蛇科,Colubridae,链蛇属,Lycodon,拉丁名精确,,"四川唐家河、四川宝兴县,后在陕西宁陕县、安徽黄山、浙江凤阳山发现",河南,原表标注,宝天曼国家级自然保护区,111.8838,33.486,原文报道坐标,630,630.0,2017-06-23,2017年6月23日,,,标本,HENUS001,新纪录,原表标注,,,,,,赵海鹏、于中斌、蒋珂、王春平、梁子安 (2018) 动物学杂志 Chinese Journal of Zoology 10.13859/j.cjz.201805026,2018,赵海鹏、梁子安,动物学杂志 Chinese Journal of Zoology,10.13859/j.cjz.201805026,450
160,爬行纲,宁波滑蜥,Scincella modesta,宁波滑蜥,Scincella modesta,种,有鳞目,Squamata,石龙子科,Scincidae,滑蜥属,Scincella,拉丁名精确,,湖北、河北、安徽等邻近省份,河南,原表标注,伏牛山国家级自然保护区桦树盘、太平镇居民住宅,111.8833,33.35,原文报道坐标,750,750.0,2011-08-23,2011年8月23日、2012年8月5日、2012年10月2日,混合生境（灌丛/草地+人工生境）,路边灌丛、篱笆、小花坛、民宅附近,标本,20110801、20110802、20110803、20120801、20121001,新纪录,原表标注,,,,,,赵海鹏、赵志鹏、王晓龙、史庄元、娄帅通、梁子安 (2013) 动物学杂志,2013,赵海鹏、赵志鹏、王晓龙、史庄元、娄帅通、梁子安,动物学杂志,,451
161,爬行纲,米仓山攀蜥,Diploderma micangshanense,米仓山龙蜥,Japalura micangshanensis,种,有鳞目,Squamata,鬣蜥科,Agamidae,攀蜥属,Diploderma,种加词推断,"按种加词推断为名录中该名的异名对应种,请复核",,河南,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,,,赵海鹏、王合林、路纪琪,,,452
162,两栖纲,,,广西棱皮树蛙,Theloderma kwangsiensis,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,种未收录-按属填分类,,广西(大瑶山),海南,原表标注,尖峰岭国家级自然保护区,108.7667,18.3833,原文报道坐标,900,900.0,2007-03-30,2007年3月30日,混合生境（溪流/河流+高山流石滩/石山）,山谷溪涧边、长满苔藓植物的岩石上,标本,,新纪录,原表标注,,,,,,肖智、黎振昌、高利宾 (2008) 动物学杂志,2008,肖智、黎振昌、高利宾,动物学杂志,,453
163,两栖纲,德力小姬蛙,Micryletta inornata,德力小姬蛙,Micryletta inornata,种,无尾目,Anura,姬蛙科,Microhylidae,小姬蛙属,Micryletta,拉丁名精确,,,海南,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,,,刘惠宁、陈辈乐,,,454
164,两栖纲,白斑棱皮树蛙,Theloderma albopunctatum,马来棱皮树蛙,Theloderma asperum,种,无尾目,Anura,树蛙科,Rhacophoridae,棱皮树蛙属,Theloderma,核定异名,"中国的马来棱皮树蛙记录现多归白斑棱皮树蛙,请复核",,海南,原表标注,,,,,,,,,,,标本,,新纪录,原表标注,,,,,,,,刘惠宁、陈辈乐,,,455
165,爬行纲,绞花林蛇,Boiga kraepelini,绞花林蛇,Boiga kraepelini,种,有鳞目,Squamata,游蛇科,Colubridae,林蛇属,Boiga,拉丁名精确,,安徽、重庆、福建、甘肃、广东、广西、贵州、海南、湖南、江西、四川、浙江、台湾、香港,湖北,原表标注,下谷坪,110.2167,31.3667,原文报道坐标,818,818.0,2012-05-18,2012年5月18日,森林,常绿阔叶林中,标本,XDSNR110350,新纪录,原表标注,,,,,,章波、周权、杨敬元、戴宗兴、周青春 (2013) 动物学杂志,2013,章波、张三、李四、王五,动物学杂志,,464
